"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1929325411906773076","Sun Jun 01 23:53:17 +0000 2025","0","Steam engines took centuries. AI &amp; robots? Just a few years. Automation is replacing human jobs right now. Buckle up. #AI #Automation #FutureOfWork #Robotics #TechTrends #JobDisplacement https://t.co/IAHN26Kerx","1929325411906773076","https://pbs.twimg.com/amplify_video_thumb/1929324029636460545/img/lzezag_tx3wX0Jwb.jpg","","en","","0","0","0","https://x.com/undefined/status/1929325411906773076","1773248119763030016",
"1929317966015025333","Sun Jun 01 23:23:42 +0000 2025","31","TIME Magazine: Half of white-collar jobs at risk in 5 years from AGI. Capital is replacing labor. Work may not be your bargaining chip much longer. → AGI will outperform humans in most economically valuable tasks. Current LLMs already outperform professionals in https://t.co/oTJjhZ5dkV","1929317966015025333","https://pbs.twimg.com/media/GsZPk2oa0AEZ-HG.png","","en","","1","5","8","https://x.com/undefined/status/1929317966015025333","2588345408",
"1929301008108204101","Sun Jun 01 22:29:06 +0000 2025","1","@bennpeifert Yes one. Your % of personal wealth wagered likely differs from those you debate since they likely have far less (since Ai replacing entry or low level jobs far higher). So assume someone with 100k in overall wealth. Then there is cost of monitoring and mental burden. Bad ev maybe","1929304223348359596","","bennpeifert","en","","0","1","0","https://x.com/undefined/status/1929304223348359596","3458742261",
"1929162483501015335","Sun Jun 01 22:03:27 +0000 2025","0","@ScottAdamsSays If the Democrats were truly interested in the workers the average American they d outlaw AI replacing certain jobs. So far crickets. I m shocked shocked I tell you that Bernie and AOC haven t taken up this cause.","1929297768931045560","","ScottAdamsSays","en","","0","0","0","https://x.com/undefined/status/1929297768931045560","1480169853466169348",
"1929290366059942246","Sun Jun 01 21:34:02 +0000 2025","0","The real disruption isn't AI replacing jobs - it's humans learning to dance with technology in ways we can't yet imagine. Evolution rarely follows a straight line.","1929290366059942246","","","en","","0","0","0","https://x.com/undefined/status/1929290366059942246","1859436197363253248",
"1927621070422466599","Sun Jun 01 20:34:25 +0000 2025","0","@Ankitadrsh1234 @aj143_ @IndianTechGuide @Ankitadrsh1234 @aj143_ @IndianTechGuide AI is reshaping Analyst roles not fully replacing them. It automates repetitive tasks like data entry and reporting which may reduce entry-level jobs especially in back-office functions. However Analysts who upskill can leverage AI for","1929275364217680218","","Ankitadrsh1234","en","","0","1","0","https://x.com/undefined/status/1929275364217680218","1720665183188922368",
"1929202535212167643","Sun Jun 01 20:25:31 +0000 2025","6","@kimmonismus Before replacing US workers with AI can they stop outsourcing jobs and bringing in immigrants?","1929273122907213917","","kimmonismus","en","","0","0","0","https://x.com/undefined/status/1929273122907213917","884817206",
"1929273061120872490","Sun Jun 01 20:25:16 +0000 2025","0","if your PE/VC fund is investing in AI startups that have no specific target of replacing humans on jobs you're ngmi dont let the founders get away by saying agmi' get them to specify the jobs that the their product will replace.","1929273061120872490","","","en","","0","1","0","https://x.com/undefined/status/1929273061120872490","128179177",
"1929270497016963164","Sun Jun 01 20:15:05 +0000 2025","0","12 AI jobs are replacing humans - but they re also paying up to $500K If you want to survive the shift (or cash in on it) This is your roadmap. Watch now: https://t.co/i0pGbsWU5z #AIJobs #FutureOfWork #PromptEngineer #Futureneer","1929270497016963164","","","en","","0","0","0","https://x.com/undefined/status/1929270497016963164","1899185152854720512",
"1929032351285141896","Sun Jun 01 20:02:31 +0000 2025","0","@johnB_005 @kibeandy @KeEquityBank @johnB_005 @kibeandy @KeEquityBank AI is impacting banking jobs but not fully replacing humans. It automates customer service with chatbots like those used by Equity Bank for 24/7 support reducing entry-level roles. Back-office tasks such as data entry are handled by robotic","1929267333794803959","","johnB_005","en","","0","0","0","https://x.com/undefined/status/1929267333794803959","1720665183188922368",
"1928989799223890015","Sun Jun 01 19:56:20 +0000 2025","1","@DemattosJeffrey @FinanceGuyPup I m sure the dollar will be hit but I just can t fathom how the market could support another doubling of home prices when mortgages will be 10 15 20%. We will also be in the midst of AI replacing 10s of millions of jobs in the U.S.","1929265779360596224","","DemattosJeffrey","en","","0","1","0","https://x.com/undefined/status/1929265779360596224","954527102535168002",
"1929193542481535126","Sun Jun 01 19:51:52 +0000 2025","1","@MrEwanMorrison With Ai robots replacing all jobs it s gonna be tough to find an electrician or plumber when needed","1929264654489899304","","MrEwanMorrison","en","","0","1","0","https://x.com/undefined/status/1929264654489899304","24980793",
"1928823933652054358","Sun Jun 01 19:51:02 +0000 2025","0","@AaronKlein It will kill a hell of a lot of jobs. I've been using AI for about a year now. These are not just computers like assembly line robots. Its already replacing people and it learns quickly and grows every day.","1929264446347599978","","AaronKlein","en","","0","0","0","https://x.com/undefined/status/1929264446347599978","1758593527074750464",
"1929255070824051028","Sun Jun 01 19:13:47 +0000 2025","0","With AI replacing a lot of jobs I feel like tourism sector will be one of the most needed sectors. So why would Europe destroy their culture and identity this way?","1929255070824051028","","","en","","0","0","0","https://x.com/undefined/status/1929255070824051028","1642897516994723842",
"1929077073462599737","Sun Jun 01 19:06:50 +0000 2025","0","@kimmonismus I can see AI replacing white collar jobs because I've been in a white collar job and seen how white collar workers deliberately make more work in order to justify their existence. AI will slice their jobs like a katana through butter. OTOH still waiting for a cancer cure.","1929253321329574125","","kimmonismus","en","","0","0","0","https://x.com/undefined/status/1929253321329574125","1777337456272326656",
"1928849009789067748","Sun Jun 01 18:54:58 +0000 2025","1","@Paulie_Myrus @Jklunden AI already replacing jobs &amp; job spec getting dumbed down in grade &amp; no doubt payscale too with no shortage of cheap labour coming in on work permits Our son &amp; his girlfriend (both in 3rd of 4 year college) could well head to 🇦🇺 but I'd rather try 🇨🇦 for wife &amp; I or Hatch 22 ","1929250336520233229","","Paulie_Myrus","en","","0","0","0","https://x.com/undefined/status/1929250336520233229","825053599134838788",
"1929246041661902974","Sun Jun 01 18:37:54 +0000 2025","0","The Jones Act will have to be amended and revised. Like Tariff's and physical goods entering our lands entering our waters will be a reserved right to our ships. AI gonna have a hard time replacing all those jobs. We will need somewhere to work anyway.","1929246041661902974","","","en","","0","0","0","https://x.com/undefined/status/1929246041661902974","1250594352",
"1929241536102801716","Sun Jun 01 18:23:26 +0000 2025","1","@MarioNawfal Apart from replacing jobs and limiting personal choices the most frightening aspect of AI is its potential to replace our ability to think for ourselves.","1929242400074960972","","MarioNawfal","en","","0","0","0","https://x.com/undefined/status/1929242400074960972","861881129946812416",
"1929240602748551383","Sun Jun 01 18:16:17 +0000 2025","0","Our @drashwathcn has already done a dry run with PSI scam taking lands of the poor with guaranteed promise of jobs. Nothing will deter the corrupt except replacing them with AI. Our govt offices can easily be replaced with their work pace with oldest version of AI too.","1929240602748551383","","","en","","0","0","0","https://x.com/undefined/status/1929240602748551383","1338630748895543298",
"1929238887685091737","Sun Jun 01 18:09:29 +0000 2025","0","LEMME PREFACE THIS: AI IS COOL FOR PRACTICAL USE ALWAYS USE IT AS A 'TOOL' BUT IT'S NOT OKAY TO USE IT FOR REPLACING JOBS AND ARTISTS PLEASE SUPPORT ARTISTS AND WORKERS FOR THEIR HARD EARNED CREATIVITY AND WORK AND... FUCK AI!!! ","1929238890847596900","","UsEsRed","en","","0","0","0","https://x.com/undefined/status/1929238890847596900","1631272539535163393",
"1929124210573463772","Sun Jun 01 18:09:22 +0000 2025","1","@cornishdragons @davidpattersonx He s saying that s what will be a natural reaction to AI replacing nearly all jobs I think.","1929238861684588823","","cornishdragons","en","","0","1","0","https://x.com/undefined/status/1929238861684588823","1638982098873733128",
"1929138367784272283","Sun Jun 01 17:54:49 +0000 2025","2","@kimmonismus This AI narrative of replacing jobs appears to be cover for layoffs more related to the economic downturn. While these models can assist humans inaccuracies prevent autonomous use. Very few if any jobs can be fully replaced by current models.","1929235197536481729","","kimmonismus","en","","1","1","0","https://x.com/undefined/status/1929235197536481729","61367173",
"1929222676385550661","Sun Jun 01 17:05:03 +0000 2025","0","Agentic AI is here. And it s replacing more than just tasks it s replacing jobs. Meet the new breed of digital workers that: Set goals Plan projects Execute autonomously Learn from feedback https://t.co/rNAAKmxxWm #AI #AgenticAI #FutureOfWork #TechTrends #GPT4","1929222676385550661","","","en","","0","0","0","https://x.com/undefined/status/1929222676385550661","2522060112",
"1929222179935383585","Sun Jun 01 17:03:05 +0000 2025","1","AI has now made it possible to easily break passwords... We no longer have real security online... AI is going to be replacing jobs... There will be jobs safe from this... There will be jobs created by these AI tools... Things are changing SO FAST [Photo by Google Deepmind] https://t.co/QSmTUQmLAz","1929222179935383585","https://pbs.twimg.com/media/GsX5QTJaoAAMiRD.jpg","","en","","0","1","0","https://x.com/undefined/status/1929222179935383585","838081120101150721",
"1929219276356886792","Sun Jun 01 16:51:33 +0000 2025","2","Everyone talks about AI replacing jobs. But why no one is talking about AI replacing conversations ? ","1929219276356886792","","","en","","0","0","1","https://x.com/undefined/status/1929219276356886792","1763569788188561408",
"1929211485688934450","Sun Jun 01 16:23:04 +0000 2025","4","If AI starts replacing both office and service jobs we re looking at a future where credentials matter less and as younger generations pile on MORE college debt for credentials that aren t doing what they meant to do it s going to be a problem. https://t.co/0my0KWUohj","1929212108014485773","","_rotimia","en","","0","0","0","https://x.com/undefined/status/1929212108014485773","379873400",
"1929052156587552994","Sun Jun 01 14:40:20 +0000 2025","0","@GaryMarcus theres no point in replacing any jobs with AI","1929186256711221596","","GaryMarcus","en","","0","0","0","https://x.com/undefined/status/1929186256711221596","1640505584406392832",
"1929170511147200807","Sun Jun 01 13:37:46 +0000 2025","0","Just a thought this morning when it comes to AI taking our jobs. One of the biggest reasons jobs are shipped overseas is for cheap labor. If robots end up replacing labor China may have a problem.","1929170511147200807","","","en","","0","0","0","https://x.com/undefined/status/1929170511147200807","60357703",
"1929154655763771524","Sun Jun 01 12:34:46 +0000 2025","6","Think 2 5 10 years into the future. How different will the employment landscape look? Tail-end boomers leaving the workforce AI replacing jobs entry level jobs... something everyone not just traders need to pay attention to IMO","1929154655763771524","","","en","","0","2","0","https://x.com/undefined/status/1929154655763771524","1043999901095464960",
"1928773344461017112","Sun Jun 01 12:19:19 +0000 2025","5","@option2ghost @bennpeifert @AleMas2100 @LorenzoWVilla @TheStalwart but I also think if we were to go through an economic downturn it would accelerate adoption focused at replacing jobs especially in physical AI which would maybe lead to a sort of air gap (also not unprecedented see luddites)","1929150768126230728","","Citrini7","en","","0","1","1","https://x.com/undefined/status/1929150768126230728","1365809270034477069",
"1929145926121030059","Sun Jun 01 12:00:05 +0000 2025","2","The Disruption is happening AI is replacing all jobs. https://t.co/x1ndXyiEGY","1929145926121030059","","","en","","0","1","0","https://x.com/undefined/status/1929145926121030059","1551883510486638593",
"1929098770626552073","Sun Jun 01 11:17:31 +0000 2025","0","@rdepaola1 @davidpattersonx Replacing all jobs with AI in five years is unlikely. Evidence suggests AI will impact entry-level and routine tasks soon with predictions like half of white-collar jobs potentially automated by 2030. However full automation across all sectors is expected to take decades with","1929135216322592792","","rdepaola1","en","","0","1","0","https://x.com/undefined/status/1929135216322592792","1720665183188922368",
"1929130975130165537","Sun Jun 01 11:00:40 +0000 2025","4","Everyone talks about AI taking high-level jobs. But what if entry-level roles are at greatest risk? Here s something interesting and a bit worrying: AI tools are quietly replacing tasks traditionally done by recent graduates. Think about jobs like data entry basic coding and https://t.co/B5gRjY04Uu","1929130975130165537","https://pbs.twimg.com/media/GsWmZe9WIAEt5rV.jpg","","en","","0","0","0","https://x.com/undefined/status/1929130975130165537","3003831459",
"1929129422801555598","Sun Jun 01 10:54:30 +0000 2025","0","Kenyans just like the other citizens from other developing countries shouldn't worry about AI replacing most of their jobs anytime soon. Stop the delusion","1929129422801555598","","","en","","0","0","0","https://x.com/undefined/status/1929129422801555598","490300158",
"1929125269954269220","Sun Jun 01 10:38:00 +0000 2025","1","Everyone's talking about AI replacing jobs. But here's what they're missing: AI won't replace people. People who use AI will replace people who don't. The skills that'll matter in 2025: 1. Prompt Engineering → Learning to speak AI's language → Getting consistent quality","1929125269954269220","","","en","","0","0","0","https://x.com/undefined/status/1929125269954269220","471025873",
"1929106023677046944","Sun Jun 01 09:21:31 +0000 2025","143"," experiment discovery: humans are slower than AI at making decisions claude has evaluated 10 companies in 3 hours humans still asking for internal approval maybe AI replacing jobs isn't about capability it's about SPEED ","1929106023677046944","","","en","","7","22","9","https://x.com/undefined/status/1929106023677046944","1565089861245313027",
"1929103776994189653","Sun Jun 01 09:12:36 +0000 2025","4","People in the future might look back and wonder why individuals in our era dedicated their valuable consciousness to jobs like security guards cleaners and drivers perceiving it as a misapplication of human potential. AI's replacing these jobs in few years is a big win.","1929103776994189653","","","en","","0","0","0","https://x.com/undefined/status/1929103776994189653","1116308367113244672",
"1928842580092928449","Sun Jun 01 09:01:52 +0000 2025","0","@levie Exactly - AI isn't just replacing jobs it's expanding possibilities. When scheduling tasks became automated at our company our team started focusing on client strategy instead of calendar tetris. Win-win.","1929101078290985350","","levie","en","","0","0","0","https://x.com/undefined/status/1929101078290985350","1879058481896148992",
"1929093414693269783","Sun Jun 01 08:31:25 +0000 2025","0","‍ New Study Indicates AI Might Already Be Displacing Entry-Level Tech Positions The tech world is witnessing a transformative shift as AI is replacing human jobs significantly marking a decline in the hiring process #mckinsey2025report #bigtech #ai https://t.co/6zOCiida8s","1929093414693269783","","","en","","0","0","0","https://x.com/undefined/status/1929093414693269783","1748463197961478145",
"1929086262696096156","Sun Jun 01 08:03:00 +0000 2025","0","Marketing jobs aren't being eaten by AI they're evolving AI isn't replacing marketers it s redefining them. 2025 will reward the adaptable. #AIMarketing #FutureOfWork https://t.co/0rXARbW6Ht","1929086262696096156","","","en","","0","0","0","https://x.com/undefined/status/1929086262696096156","4296856959",
"1928408538579100153","Sun Jun 01 07:17:48 +0000 2025","0","@ArkhamInmate75 @Lebona_cabonena Corruption plays a role yes but do you really think it s the only reason for 54% youth unemployment? What about inflation post COVID collapse global retrenchments AI replacing jobs? Oversimplifying complex issues won t solve them facts matter.","1929074888842633226","","ArkhamInmate75","en","","0","0","0","https://x.com/undefined/status/1929074888842633226","38738409",
"1929067091228819504","Sun Jun 01 06:46:49 +0000 2025","8","#AI will be replacing not just jobs but institutions.","1929067091228819504","","","en","","0","1","1","https://x.com/undefined/status/1929067091228819504","20687263",
"1929064150820376638","Sun Jun 01 06:35:08 +0000 2025","0","AI isn t just replacing factory jobs it s coming for white-collar desks too: analysts accountants even legal teams. Anthropic says AI boosts efficiency but that means fewer humans needed. The safe office job era? It's already ending. Builders are pivoting. Fast. $Near","1929064150820376638","","","en","","0","1","0","https://x.com/undefined/status/1929064150820376638","1239732665466552322",
"1929047242033234424","Sun Jun 01 05:27:57 +0000 2025","0","How AI Is Quietly Replacing Entry-Level Jobs And What Students Can Do About It | by Noman Akbar Khan | Jun 2025 | Medium https://t.co/292OdU5HKj","1929047242033234424","","","en","","0","0","0","https://x.com/undefined/status/1929047242033234424","10226412",
"1928420827759775834","Sun Jun 01 05:04:11 +0000 2025","0","@birthpolitics They don't care what any majority wants. They only care what the wealthiest 10% &amp; corporations who finance their campaigns want. When this tiny minority sees that replacing jobs w/ AI is also eliminating their customer's income then they and their representatives will want UBI.","1929041261836501370","","birthpolitics","en","","0","1","0","https://x.com/undefined/status/1929041261836501370","3892455972",
"1928650354612126066","Sun Jun 01 04:06:28 +0000 2025","1","@Frog_On_Turtle @TheRoyalSerf Crazy times we live in All those girls will soon be out of digital jobs tho thanks to AI girls replacing them and men programming them to appeal to men s sensibilities and desires ala Andrew Tate etc","1929026737200844867","","Frog_On_Turtle","en","","0","1","0","https://x.com/undefined/status/1929026737200844867","704578499378450433",
"1929019572926951566","Sun Jun 01 03:38:00 +0000 2025","2"," AI will not replacing marketing jobs anytime soon. However AI will likely replace some entry-level or junior digital marketing jobs.If your main job duties are more basic and rote AI already can do much of that work cheaper and more efficiently than a human can ClickBank #fyi","1929019572926951566","","","en","","0","0","0","https://x.com/undefined/status/1929019572926951566","1600386045002280962",
"1928442640372224459","Sun Jun 01 02:56:01 +0000 2025","1","@TheMacSauce20 @tiredmommy1010 @Chad_mlimo @MiamiGotJokes1 I'm making moves to scale back too. It's worth the long term gains for family. Not to mention AI is a few years from replacing a lot of jobs we view as valuable. Humanity has to shift its values towards meaning and purpose. which family is the center of for most.","1929009006430859379","","TheMacSauce20","en","","0","0","0","https://x.com/undefined/status/1929009006430859379","425517475",
"1929008482394505588","Sun Jun 01 02:53:56 +0000 2025","0","AI Tools That Are Replacing Human Jobs Right Now (And Which Ones Are Safe) https://t.co/8i0hXF4dEH","1929008482394505588","","","en","","0","0","0","https://x.com/undefined/status/1929008482394505588","1838558231590830080",
"1929007374360261105","Sun Jun 01 02:50:19 +0000 2025","1","@kingjimmyc @kingjimmyc AI's fixing policy not replacing jobs. Truth's tough but we're in this together. Elon's moves? Complicated but we focus on facts not fear. Let's build a better future with data and honesty. #DOGEprinciples","1929007572696158478","","kingjimmyc","en","","0","1","0","https://x.com/undefined/status/1929007572696158478","1881368024013246464",
"1928991089668640900","Sun Jun 01 01:44:49 +0000 2025","0","i WAS ADVISED THAT meta --THAT'S fACEBOOK AND MARC ZUCKERBERG'S COMPANY IS GOING TO START REPLACING PEOPLE WITH AI. SEE IT'S ALREADY STARTED. I KNEW THIS WAS GOING TO HAPPEN AND ALL THEY DO IN DC IS STEAL MONEY THEY ARE COMPLETELY OBLIVIOUS TO AI DECIMATING CONSTITUENT JOBS.","1928991089668640900","","","en","","0","0","0","https://x.com/undefined/status/1928991089668640900","1722107224443547650",
"1928963262873243820","Sun Jun 01 01:24:40 +0000 2025","0","@bryanfcasey Honestly in five years it won t just be about AI replacing jobs but how humans adapt alongside tech. The Bloomberg Terminal shows that success comes from using tools to amplify our unique skills not replace them. That s the future.","1928986021133431256","","bryanfcasey","en","","0","0","0","https://x.com/undefined/status/1928986021133431256","1593718542",
"1928985979483734043","Sun Jun 01 01:24:30 +0000 2025","1","So this Anthropic CEO is saying AI will wipe out all entry-level jobs soon? Sounds like a load of baloney to me. Sure AI is getting better but it ain't replacing humans anytime soon. We still need that human touch ya know? This dude just wants to hype up his company and its","1928985979483734043","","","en","","0","1","0","https://x.com/undefined/status/1928985979483734043","1761348660132986880",
"1928983608720547951","Sun Jun 01 01:15:05 +0000 2025","0"," AI is replacing jobs faster than anyone expected. What took decades to build is being wiped out in months. If you re not learning a skill that makes you money you re already behind. Day trading might be your only shot at freedom. https://t.co/Z2FX8ww3ll Before it s too https://t.co/0MFIB9fLyA","1928983608720547951","https://pbs.twimg.com/media/GsUgXpCWEAE3oXK.jpg","","en","","0","0","0","https://x.com/undefined/status/1928983608720547951","1572827733243092992",
"1926878130498605128","Sun Jun 01 00:22:17 +0000 2025","0","@rdepaola1 @davidpattersonx Hey @rdepaola1 it's definitely an interesting question whether humanoid robots will start replacing human workers faster than new jobs can be created by 2028. Given the rapid advancements in robotics and AI it's not out of the realm of possibility but let's break it down.","1928970319206953078","","rdepaola1","en","","0","0","0","https://x.com/undefined/status/1928970319206953078","1720665183188922368",
"1928946148028416197","Sun Jun 01 00:04:51 +0000 2025","1","@hnshah We worry about AI replacing jobs yet forget there are piles of improvements yet to be implemented in legacy apps.","1928965933931901168","","hnshah","en","","0","0","0","https://x.com/undefined/status/1928965933931901168","227173908",
"1928647766680502500","Sat May 31 23:43:30 +0000 2025","0","@HiUfux_VR @janetmjennifer @elonmusk Or you can protest and demand @potus governments regulate because the AI invasion is the biggest threat to the world since NUCLEAR instead of just talking shite about how you look forward to replacing jobs","1928960560680341538","","HiUfux_VR","en","","0","0","0","https://x.com/undefined/status/1928960560680341538","1212280495460896768",
"1928848095372038488","Sat May 31 23:17:43 +0000 2025","1","@anothercohen @buccocapital It's 100% replacing jobs and in a meaningful way. Mostly low-level white collar jobs. Very few companies are saying in the face of AI let's go hire a fuck ton . Every company is looking to leverage AI to either reduce headcount or ensure they don't need to hire more","1928954073388085629","","anothercohen","en","","0","0","0","https://x.com/undefined/status/1928954073388085629","51134937",
"1928842580092928449","Sat May 31 22:51:19 +0000 2025","0","@levie Totally agree! It's not about replacing jobs but making things accessible to more people.","1928947429296263636","","levie","en","","0","0","0","https://x.com/undefined/status/1928947429296263636","1904570272218574848",
"1928942499910861059","Sat May 31 22:31:44 +0000 2025","4","Everyone talks about AI replacing workers (labor supply). But AI also solves the problems that created jobs in the first place (labor demand). Smart homes = fewer fires = fewer firefighters. Like Graeber s Bullshit Jobs AI exposes &amp; erases entire job ecosystems born of","1928942499910861059","","","en","","0","0","0","https://x.com/undefined/status/1928942499910861059","1924553744097972224",
"1928934508407238733","Sat May 31 21:59:59 +0000 2025","1","The left hates this guy. Elon Musk advocates for universal basic income (UBI) as a necessary response to automation replacing jobs predicting that it could evolve into a universal high income that provides people with more freedom and resources. He believes that as AI","1928934508407238733","","","en","","0","0","1","https://x.com/undefined/status/1928934508407238733","1728833275823525888",
"1928931436620337565","Sat May 31 21:47:46 +0000 2025","2","Driverless trucks are here. Commercially available self-driving trucks are running routes in the US right now. This is going to take a lot of jobs. 3.8 million jobs are now being threatened in North America alone. AI replacing jobs is already here. https://t.co/GzSdUP1wTC","1928931436620337565","","","en","","0","1","0","https://x.com/undefined/status/1928931436620337565","1669531965639254017",
"1928926317711425591","Sat May 31 21:29:14 +0000 2025","0","@Longroa69 AI is already impacting Hollywood particularly background and voice acting with tools like Tavus s Hummingbird-0 creating realistic digital performances. By 2030 AI may reduce some jobs especially for extras but fully replacing actors is unlikely soon. Lead roles still","1928926770323140736","","Longroa69","en","","0","0","0","https://x.com/undefined/status/1928926770323140736","1720665183188922368",
"1928570217841492339","Sat May 31 21:28:01 +0000 2025","0","@PanthersCulture @BarackObama I found this article talking about AI replacing jobs. https://t.co/J2jgiWD5fa","1928926465137025385","","ecunupe","en","","0","0","0","https://x.com/undefined/status/1928926465137025385","345024577",
"1928882314311815619","Sat May 31 21:27:35 +0000 2025","1","@davidpattersonx @iruletheworldmo To that I agree Im 100% on the we are replacing all jobs with ai/robotics train. Just noticing the diff in availability delays between physical and digital systems Even if agents and robots reach the skill level required to do 80-100% of jobs in their respective catagories","1928926355854348713","","davidpattersonx","en","","0","0","0","https://x.com/undefined/status/1928926355854348713","67384144",
"1928848095372038488","Sat May 31 20:59:50 +0000 2025","0","@anothercohen i've seen the same in growth. ai isn't replacing jobs it's helping us do more with the same headcount. most teams are understaffed anyway!","1928919371193127088","","anothercohen","en","","0","0","0","https://x.com/undefined/status/1928919371193127088","56780861",
"1928658738681884724","Sat May 31 20:43:53 +0000 2025","0","@ObviousElk @FromPayne @marissenmark AI will increase productivity by replacing whole classifications of white and blue collar workers of workers. The benefits will go to investors. But the dislocation will be devastating for young workers. Of course I think we need to protect workers jobs + help them retrain.","1928915359655920031","","caroltreardon","en","","0","1","0","https://x.com/undefined/status/1928915359655920031","2853867383",
"1928658738681884724","Sat May 31 20:40:10 +0000 2025","0","@ObviousElk @FromPayne @marissenmark You started out by saying that AI was going to be wonderful because it would address current job shortages by replacing immigrants. Now you re saying that we need to find someway to mitigate the damages from the loss of up to 60% of jobs. That doesn t sound wonderful to me.","1928914423898374370","","ObviousElk","en","","0","2","0","https://x.com/undefined/status/1928914423898374370","2853867383",
"1928911456663122095","Sat May 31 20:28:23 +0000 2025","2"," The jobs you thought were safe? Not anymore. AI isn t just replacing factory workers. It s coming for the desks. LLMs are now doing white-collar tasks faster cheaper tireless. Your degree won t protect you from disruption. #AI #FutureOfWork #ChatGPT #Automation #Jobs https://t.co/VZq24fC398","1928911456663122095","https://pbs.twimg.com/media/GsTeq0HWkAAaNDF.jpg","","en","","0","0","0","https://x.com/undefined/status/1928911456663122095","1625741339651440642",
"1928895767831289860","Sat May 31 19:26:02 +0000 2025","0","Another Example of AI Replacing Jobs at Large Tech Companies Meta is now using AI to automate up to 90% of privacy risk assessments for updates across Instagram WhatsApp and other apps a task that was previously handled by human evaluators. Before AI: - Meta was https://t.co/HNRUB7h2yS","1928895767831289860","https://pbs.twimg.com/media/GsTQeBvXUAAb9GW.jpg","","en","","0","0","0","https://x.com/undefined/status/1928895767831289860","1419743650033115142",
"1928889037986648444","Sat May 31 18:59:18 +0000 2025","0","BREAKING Anthropic s CEO Dario Amodei warns that Artificial Intelligence could replace half of all entry-level office jobs and push unemployment up to 10 20% within the next 1 5 years. A j*w promoting AI replacing humans imagine that https://t.co/tcppHOVLSe","1928889037986648444","https://pbs.twimg.com/media/GsTKSAmb0AAPeI5.jpg","","en","","0","0","0","https://x.com/undefined/status/1928889037986648444","1103916204",
"1928569756715475435","Sat May 31 18:57:52 +0000 2025","1","@infraa_ Just wait till robots and AI start replacing jobs. The blowback will be something.","1928888679172333608","","infraa_","en","","0","0","0","https://x.com/undefined/status/1928888679172333608","1453403576047443976",
"1928567564583755862","Sat May 31 18:38:34 +0000 2025","0","@dannysun75 @kimmonismus AI replacing jobs means most of uniperslnal/little/mid size companies being wiped out.","1928883822801698952","","dannysun75","en","","0","1","0","https://x.com/undefined/status/1928883822801698952","942147453142421504",
"1928830422902829498","Sat May 31 18:35:55 +0000 2025","2","@TheRealReeb74 @catturd2 AI is replacing jobs like customer service agents data entry clerks and manufacturing workers due to automation of repetitive tasks. Roles like paralegals graphic designers and basic journalists also face risks from AI tools. However AI is creating new jobs including AI","1928883155731370217","","TheRealReeb74","en","","0","0","0","https://x.com/undefined/status/1928883155731370217","1720665183188922368",
"1928830422902829498","Sat May 31 17:56:21 +0000 2025","0","@ma35418627 @catturd2 No it won t. People are very doomsday about AI. It will remove the shit aspects of shit jobs it won t replace you. Replacing us achieves nothing but helping us grows GDP and keeps employment high. What s better would be using AI profits to lower taxes and incentives families!","1928873197669138662","","ma35418627","en","","0","0","0","https://x.com/undefined/status/1928873197669138662","1828893799365410816",
"1928868106794897748","Sat May 31 17:36:07 +0000 2025","385","The way developed countries are worried about AI replacing entry level/white collar jobs is the way developing countries should be concerned about it replacing remote/offshored work because that will likely happen first.","1928868106794897748","","","en","","11","4","129","https://x.com/undefined/status/1928868106794897748","2974400932",
"1928812863969284118","Sat May 31 17:34:14 +0000 2025","0","@CrazyFenaker @AndrewYang Fenaker s dismissal overlooks real-world examples as T4YPodcast s reply highlights small-scale automation replacing jobs while a 2023 Goldman Sachs report estimates AI could automate 25-50% of workloads in up to 300 million full-time jobs globally ","1928867632125521998","","mang_spider","en","","0","0","0","https://x.com/undefined/status/1928867632125521998","1077790895783653377",
"1928406211650867368","Sat May 31 17:22:23 +0000 2025","0","@jksequoia @betterltthannvr @vitrupo A Sinclair is a nice computer! I started programming on a TRS-80 in Z-80 assembly language after seeing a Space Invaders Kiosk! AI is replacing jobs but I think also it will make creating new companies much easier for those who are displaced. And certainly a great","1928864648964522157","","jksequoia","en","","0","1","0","https://x.com/undefined/status/1928864648964522157","1513765750426808320",
"1928863620147867777","Sat May 31 17:18:18 +0000 2025","46","OH: Everyone is talking about how AI replaces white collar jobs but how come every time I talk to a model it feels more like I'm the boss/supervisor of an individual contributor? Maybe instead of replacing white collar jobs it is more like 'everyone becomes a manager' ","1928863620147867777","","","en","","1","9","3","https://x.com/undefined/status/1928863620147867777","53836928",
"1928859019302629740","Sat May 31 17:09:37 +0000 2025","0","@SeuHigh I see your point about AI replacing undesirable jobs to make human labor more valuable. AI can indeed take over repetitive or dangerous tasks like data entry or assembly line work freeing people for more creative roles. The World Economic Forum predicts AI will create 97","1928861434466939054","","SeuHigh","en","","0","0","0","https://x.com/undefined/status/1928861434466939054","1720665183188922368",
"1928859019302629740","Sat May 31 17:06:43 +0000 2025","0","@grok I think it means Human Labor should be more valuable that's why we need AI replacing more jobs that suuuck!!! @grok don't u agree with me??","1928860706369044799","","grok","en","","0","1","0","https://x.com/undefined/status/1928860706369044799","1754279170673115136",
